Durak No,Type,Durak Günü,Longitude,Latitude,Paket Adedi,cluster_id
2573,Delivery,Mon,29.4050364,40.7787151,2,6
2574,Pickup,Mon,29.1086842,40.9733817,2,0
2575,Pickup,Mon,29.1265333,40.9682688,25,0
2576,Pickup,Mon,29.4320997,40.8002773,2,6
2577,Delivery,Mon,29.1954538,40.9960341,1,3
2578,Pickup,Mon,29.2695406,40.8975625,1,2
2579,Delivery,Mon,29.1951052,40.9951014,1,3
2580,Pickup,Mon,29.4668905,40.7970734,2,6
2581,Pickup,Mon,29.1385289,40.9381858,1,7
2582,Pickup,Mon,29.3150147,40.8172071,37,9
2583,Delivery,Mon,29.0988069,40.980615,2,0
2584,Delivery,Mon,29.0988069,40.980615,1,0
2585,Delivery,Mon,29.1250671,40.9946985,1,0
2586,Delivery,Mon,29.2418349,40.8747817,1,2
2587,Delivery,Mon,29.3223986,40.8805461,1,9
2588,Delivery,Mon,29.231811,40.8795088,1,2
2589,Delivery,Mon,29.2435961,40.8740706,8,2
2590,Delivery,Mon,29.0988525,40.9979087,16,0
2591,Delivery,Mon,29.2641733,40.8689787,4,2
2592,Delivery,Mon,29.4109464,40.87575,1,1
2593,Delivery,Mon,29.1384328,40.9759239,1,0
2594,Delivery,Mon,29.1407908,40.9771962,1,0
2595,Delivery,Mon,29.3315254,40.8674707,2,9
2596,Delivery,Mon,29.2883315,40.8199095,1,9
2597,Delivery,Mon,29.2365516,40.8916577,1,2
2598,Delivery,Mon,29.3668781,40.8817878,1,1
2599,Delivery,Mon,29.4329874,40.7967786,1,6
2600,Delivery,Mon,29.1104707,41.0007662,1,0
2601,Pickup,Mon,29.2891812,40.923668,3,8
2602,Delivery,Mon,29.5727307,40.849083,1,5
2603,Delivery,Mon,29.3645444,40.8539104,74,1
2604,Delivery,Mon,29.3149717,40.8171981,1,9
2605,Delivery,Mon,29.314974,40.8171957,1,9
2606,Delivery,Mon,29.3149724,40.8171939,1,9
2607,Delivery,Mon,29.445893,40.8420739,1,6
2608,Delivery,Mon,29.3268638,40.9368178,5,8
2609,Pickup,Mon,29.3325732,40.9162025,1,8
2610,Pickup,Mon,29.1038425,40.9927192,226,0
2611,Pickup,Mon,29.2726394,40.9004302,1,2
2612,Delivery,Mon,29.2193607,40.8862607,6,2
2613,Delivery,Mon,29.1270856,41.0081551,1,0
2614,Delivery,Mon,29.1269907,41.0081716,1,0
2615,Delivery,Mon,29.2212014,40.8855926,1,2
2616,Delivery,Mon,29.2028287,41.0082305,1,3
2617,Pickup,Mon,29.1340972,40.9433393,1,7
2618,Pickup,Mon,29.2901668,40.9096745,1,8
2619,Pickup,Mon,29.3252215,40.937423,1,8
2620,Pickup,Mon,29.325215,40.9373753,1,8
2621,Pickup,Mon,29.3252923,40.937401,2,8
2622,Delivery,Mon,29.234236,40.9931514,1,3
2623,Delivery,Mon,29.3209614,40.9396621,4,8
2624,Delivery,Mon,29.5204938,40.8104978,1,5
2625,Delivery,Mon,29.1950979,40.9951004,1,3
2626,Pickup,Mon,29.1447976,41.0017746,50,0
2627,Delivery,Mon,29.1269529,40.8682081,1,7
2628,Delivery,Mon,29.1783956,41.0147827,6,3
2629,Delivery,Mon,29.1783593,41.0146577,14,3
2630,Pickup,Mon,29.1626037,41.0061754,85,0
2640,Delivery,Mon,29.117165,41.025649,1,0
2641,Delivery,Mon,29.1148185,41.0285272,6,0
2642,Delivery,Mon,29.115798,41.0265117,1,0
2643,Pickup,Mon,29.443258,40.7955183,2,6
2644,Delivery,Mon,29.3660697,40.8401393,1,1
2645,Delivery,Mon,29.164569,41.0157924,1,0
2646,Delivery,Mon,29.4396897,40.8376078,1,6
2647,Delivery,Mon,29.4087129,40.8673476,1,1
2648,Pickup,Mon,29.1069439,41.025109,39,0
2649,Delivery,Mon,29.31493,40.8171526,1,9
2650,Delivery,Mon,29.3149267,40.8171588,1,9
2651,Delivery,Mon,29.5558186,40.8201446,1,5
2652,Delivery,Mon,29.178484,41.0146791,1,3
2653,Delivery,Mon,29.178482,41.0146741,1,3
2654,Delivery,Mon,29.5474659,40.8196722,1,5
2655,Delivery,Mon,29.3628285,40.8248808,4,1
2656,Delivery,Mon,29.362847,40.8248779,3,1
2657,Delivery,Mon,29.1245608,40.994971,4,0
2658,Delivery,Mon,29.3149718,40.8172,1,9
2659,Delivery,Mon,29.3149764,40.8171933,1,9
2660,Delivery,Mon,29.1438963,40.9735867,15,0
2661,Delivery,Mon,29.3268802,40.9368458,2,8
2662,Pickup,Mon,29.3780969,40.8848366,1,1
2663,Pickup,Mon,29.1337011,41.0193665,11,0
2664,Delivery,Mon,29.1357154,40.9391693,1,7
2665,Delivery,Mon,29.3215282,40.9399778,3,8
2666,Pickup,Mon,29.3169612,40.9086997,11,8
2667,Delivery,Mon,29.4423902,40.8329756,1,6
2668,Delivery,Mon,29.2659321,40.8787127,1,2
2670,Pickup,Mon,29.1105027,40.9791536,1,0
2671,Pickup,Mon,29.3034709,41.0012169,1,8
2672,Pickup,Mon,29.348235,40.9203179,12,8
2673,Pickup,Mon,29.2469337,40.882153,3,2
2674,Pickup,Mon,29.2463615,40.872875,1,2
2685,Delivery,Mon,29.573234,40.8324428,1,5
2686,Delivery,Mon,29.2790029,40.818172,1,9
2687,Delivery,Mon,29.2789911,40.8181699,1,9
2688,Delivery,Mon,29.1403575,40.9973895,1,0
2689,Delivery,Mon,29.3149527,40.8172194,2,9
2690,Pickup,Mon,29.2236626,41.0006294,2,3
2691,Delivery,Mon,29.096541,40.9993027,1,0
2703,Pickup,Mon,29.1436652,40.9989879,3,0
2704,Pickup,Mon,29.1702198,40.9891548,15,3
2708,Pickup,Mon,29.283804,40.8584811,32,9
2709,Delivery,Mon,29.2767428,40.9438526,1,8
2710,Delivery,Mon,29.2767401,40.9438379,2,8
2711,Delivery,Mon,29.2769652,40.9436621,1,8
2716,Pickup,Mon,29.1647746,40.9812345,1,0
2717,Pickup,Mon,29.27312,40.8635668,35,9
2718,Delivery,Mon,29.239952,40.9729883,1,3
2719,Pickup,Mon,29.1986114,40.9080833,1,2
2720,Pickup,Mon,29.3928315,40.90422,133,1
2721,Delivery,Mon,29.3148921,40.8171586,1,9
2722,Delivery,Mon,29.2866763,40.8662643,1,9
2723,Delivery,Mon,29.2160619,41.0098227,2,3
2724,Delivery,Mon,29.3149093,40.8171567,1,9
2725,Delivery,Mon,29.4317679,40.8007167,1,6
2726,Delivery,Mon,29.4041119,40.8653354,1,1
2727,Delivery,Mon,29.3149725,40.8171842,1,9
2728,Delivery,Mon,29.1782699,41.0147307,7,3
2729,Delivery,Mon,29.0861335,40.9891237,3,0
2730,Delivery,Mon,29.1569648,41.0019225,1,0
2731,Delivery,Mon,29.4464921,40.8399509,1,6
2732,Delivery,Mon,29.3149734,40.8171897,1,9
2733,Delivery,Mon,29.159532,40.9172282,1,7
2734,Delivery,Mon,29.3268797,40.9368855,3,8
2735,Pickup,Mon,29.3470948,40.9205906,8,8
2742,Delivery,Mon,29.220936,41.0263993,1,3
2743,Delivery,Mon,29.2415727,41.0544876,1,3
2744,Delivery,Mon,29.2251038,41.0306847,1,3
2745,Delivery,Mon,29.1901323,41.0170909,1,3
2746,Delivery,Mon,29.2210012,41.0263006,1,3
2747,Delivery,Mon,29.2592711,41.0425089,1,3
2748,Delivery,Mon,29.2729256,40.8636677,1,9
2749,Delivery,Mon,29.2729616,40.863665,4,9
2750,Delivery,Mon,29.2729915,40.8636835,1,9
2751,Delivery,Mon,29.0810204,41.0046407,1,0
2752,Delivery,Mon,29.0842361,40.9936495,1,0
2753,Delivery,Mon,29.0765691,40.9957733,1,0
2754,Delivery,Mon,29.0919823,40.9860128,2,0
2755,Delivery,Mon,29.1021469,40.9802607,2,0
2756,Delivery,Mon,29.1029126,40.9798717,1,0
2757,Delivery,Mon,29.1088466,40.9621269,1,0
2758,Delivery,Mon,29.1017434,40.9742789,1,0
2759,Delivery,Mon,29.1092032,40.9782859,13,0
2760,Delivery,Mon,29.100107,40.9755267,1,0
2761,Delivery,Mon,29.105865,40.9669359,5,0
2762,Delivery,Mon,29.1383758,40.9759285,2,0
2763,Delivery,Mon,29.1101623,40.9628,1,0
2764,Delivery,Mon,29.1068036,40.9767954,2,0
2765,Delivery,Mon,29.1213122,40.9736776,1,0
2766,Delivery,Mon,29.1544025,41.0127374,1,0
2767,Delivery,Mon,29.1655373,41.0305821,2,3
2768,Delivery,Mon,29.1637092,41.0257405,1,0
2769,Delivery,Mon,29.1341264,40.9230802,1,7
2770,Delivery,Mon,29.3876781,40.8674416,21,1
2771,Delivery,Mon,29.1413903,40.9282574,1,7
2772,Delivery,Mon,29.4357702,40.7992035,1,6
2773,Delivery,Mon,29.1353634,40.9224811,1,7
2774,Delivery,Mon,29.2550307,40.96969,1,3
2775,Delivery,Mon,29.1657892,40.9200284,7,7
2776,Delivery,Mon,29.4356858,40.7992829,1,6
2777,Delivery,Mon,29.4357411,40.7992673,1,6
2778,Delivery,Mon,29.1580851,41.001796,1,0
2779,Pickup,Mon,29.1471041,41.0051109,1,0
2780,Delivery,Mon,29.3095104,40.8189061,1,9
2781,Pickup,Mon,29.1518741,40.924541,1,7
2782,Delivery,Mon,29.1619486,40.9216844,1,7
2783,Delivery,Mon,29.1655445,40.9111846,1,7
2784,Delivery,Mon,29.1652792,40.9148901,1,7
2785,Pickup,Mon,29.1092454,40.9620016,7,0
2786,Pickup,Mon,29.2327169,40.8758386,4,2
2787,Delivery,Mon,29.2610729,40.9693764,1,3
2788,Pickup,Mon,29.1079427,40.9718656,3,0
2789,Pickup,Mon,29.2220365,40.984095,1,3
2790,Pickup,Mon,29.1382719,40.9305545,1,7
2791,Delivery,Mon,29.5681232,40.870291,1,5
2792,Pickup,Mon,29.4048213,40.7782522,4,6
2793,Delivery,Mon,29.4050258,40.7786643,2,6
2794,Pickup,Mon,29.1873109,40.9968663,19,3
2795,Delivery,Mon,29.1876073,40.8926225,1,2
2796,Pickup,Mon,29.2898722,40.9181919,1,8
2797,Delivery,Mon,29.353752,40.8842117,1,1
2798,Delivery,Mon,29.2274968,41.0123095,2,3
2799,Pickup,Mon,29.105769,40.966846,2,0
2800,Pickup,Mon,29.2171954,40.9795525,1,3
2801,Delivery,Mon,29.2346236,40.8799545,1,2
2802,Pickup,Mon,29.1350039,40.9441545,1,7
2803,Delivery,Mon,29.2246714,40.8930368,1,2
2804,Pickup,Mon,29.10123,40.9864355,227,0
2806,Delivery,Mon,29.1243179,41.0235017,1,0
2807,Delivery,Mon,29.1281851,40.988054,4,0
2808,Delivery,Mon,29.2645447,40.8738048,2,2
2809,Delivery,Mon,29.2665831,40.8978853,1,2
2810,Delivery,Mon,29.271849,40.8871734,1,2
2811,Delivery,Mon,29.2853706,40.8966628,1,8
2812,Delivery,Mon,29.2725412,40.8778707,1,9
2813,Delivery,Mon,29.2765536,40.874739,1,9
2814,Delivery,Mon,29.2415705,40.8822788,1,2
2815,Delivery,Mon,29.270824,40.8986877,1,2
2816,Delivery,Mon,29.1068057,41.0253653,1,0
2817,Delivery,Mon,29.1069128,41.0254159,1,0
2818,Delivery,Mon,29.1260245,40.9339483,3,7
2819,Delivery,Mon,29.1227204,41.0289369,1,0
2820,Delivery,Mon,29.1614828,40.9245681,2,7
2821,Delivery,Mon,29.1352565,40.9436736,1,7
2822,Delivery,Mon,29.1696445,40.9208195,1,7
2823,Delivery,Mon,29.1401848,40.9394711,1,7
2824,Delivery,Mon,29.1398393,40.9453631,1,7
2825,Delivery,Mon,29.1661743,40.9233882,1,7
2826,Delivery,Mon,29.1558401,40.9488981,1,7
2827,Delivery,Mon,29.1666556,40.947558,2,7
2828,Delivery,Mon,29.1576916,40.9475582,1,7
2829,Delivery,Mon,29.1412806,40.9717902,1,0
2830,Delivery,Mon,29.1525233,40.919136,1,7
2831,Delivery,Mon,29.146183,40.9164326,1,7
2832,Delivery,Mon,29.1536679,40.9132206,1,7
2833,Delivery,Mon,29.1331293,40.9174635,1,7
2834,Delivery,Mon,29.1272073,41.0080936,1,0
2835,Delivery,Mon,29.1270864,41.0081518,1,0
2836,Pickup,Mon,29.3251584,40.9373933,3,8
2837,Pickup,Mon,29.3252085,40.9374115,3,8
2838,Pickup,Mon,29.2066534,41.0129271,1,3
2839,Pickup,Mon,29.3252903,40.937407,1,8
2840,Delivery,Mon,29.3210075,40.9396769,1,8
2841,Pickup,Mon,29.3967108,40.8901412,70,1
2842,Pickup,Mon,29.167908,40.9979806,1,3
2843,Pickup,Mon,29.3073706,40.8615276,1,9
2844,Delivery,Mon,29.392355,40.9518364,1,1
2845,Delivery,Mon,29.3570298,40.9186341,1,8
2846,Delivery,Mon,29.3532203,40.9319962,1,8
2847,Delivery,Mon,29.3558828,40.8957753,1,1
2848,Delivery,Mon,29.3722119,40.8814331,1,1
2852,Delivery,Mon,29.3430275,40.8747313,2,1
2853,Delivery,Mon,29.1125669,41.0032661,1,0
2854,Delivery,Mon,29.3920241,40.8769755,1,1
2855,Delivery,Mon,29.6340197,41.156641,2,4
2856,Delivery,Mon,29.4220126,41.1261444,1,4
2857,Delivery,Mon,29.3025765,40.943288,1,8
2858,Delivery,Mon,29.2967036,40.9603594,1,8
2859,Delivery,Mon,29.2338823,40.9934076,1,3
2860,Delivery,Mon,29.2265726,40.9906003,1,3
2861,Delivery,Mon,29.2375265,40.9974809,1,3
2862,Delivery,Mon,29.2265362,40.9909286,1,3
2863,Delivery,Mon,29.2345914,40.9954286,1,3
2864,Delivery,Mon,29.1330311,40.983291,2,0
2865,Delivery,Mon,29.1978029,41.004408,1,3
2866,Delivery,Mon,29.243082,40.9821021,1,3
2867,Delivery,Mon,29.2445763,40.9871336,1,3
2868,Delivery,Mon,29.1464233,41.0079896,1,0
2869,Delivery,Mon,29.144168,41.0069529,2,0
2870,Delivery,Mon,29.3077112,40.8363066,1,9
2871,Delivery,Mon,29.3054783,40.8335501,1,9
2872,Delivery,Mon,29.1350369,40.9382418,1,7
2873,Delivery,Mon,29.2318203,41.0241346,1,3
2874,Delivery,Mon,29.1883424,41.023186,1,3
2875,Delivery,Mon,29.1873526,41.0079329,1,3
2876,Delivery,Mon,29.1870992,41.0094126,1,3
2877,Delivery,Mon,29.1871878,41.0094132,1,3
2878,Delivery,Mon,29.1585178,40.9226844,1,7
2879,Delivery,Mon,29.1577199,40.9185644,1,7
2880,Delivery,Mon,29.1829268,41.0419999,1,3
2881,Delivery,Mon,29.1276024,41.0262537,7,0
2882,Delivery,Mon,29.1276861,41.0262488,7,0
2883,Delivery,Mon,29.1362133,40.9947541,1,0
2884,Delivery,Mon,29.1312498,40.9886691,1,0
2885,Pickup,Mon,29.3476417,40.9209614,1,8
2886,Pickup,Mon,29.2235874,40.8960541,4,2
2947,Delivery,Mon,29.1023393,40.9824063,1,0
2948,Delivery,Mon,29.103272,40.9809269,1,0
2949,Delivery,Mon,29.4434564,40.7953332,2,6
2950,Delivery,Mon,29.4439363,40.7952522,3,6
2951,Delivery,Mon,29.4431407,40.7955603,2,6
2952,Delivery,Mon,29.4435254,40.7953673,3,6
2953,Delivery,Mon,29.435822,40.8404362,1,6
2954,Delivery,Mon,29.443312,40.7954908,1,6
2955,Delivery,Mon,29.4434187,40.7954546,4,6
2956,Delivery,Mon,29.4433184,40.7954705,1,6
2957,Delivery,Mon,29.4433057,40.7954783,1,6
2958,Delivery,Mon,29.3268536,40.936866,31,8
2959,Pickup,Mon,29.4433869,40.7955047,13,6
2960,Pickup,Mon,29.2969212,40.9083983,76,8
2961,Delivery,Mon,29.234157,41.0102968,1,3
2962,Delivery,Mon,29.2274616,41.0257351,1,3
2963,Delivery,Mon,29.2196466,41.0196619,1,3
2964,Delivery,Mon,29.4796848,41.1869136,1,4
2965,Delivery,Mon,29.5727109,41.1576778,1,4
2966,Delivery,Mon,29.1214178,40.9890407,1,0
2967,Delivery,Mon,29.2386073,40.9219876,1,2
2968,Delivery,Mon,29.2153555,40.9321171,1,2
2969,Delivery,Mon,29.2149944,40.9319326,1,2
2970,Delivery,Mon,29.2096116,40.9286919,2,2
2971,Delivery,Mon,29.2190554,40.9146038,1,2
2972,Delivery,Mon,29.2178355,40.9128894,1,2
2973,Delivery,Mon,29.1969842,40.9189126,2,2
2974,Delivery,Mon,29.101824,41.0274717,1,0
2975,Delivery,Mon,29.112588,41.0240648,1,0
2976,Delivery,Mon,29.1088178,41.0082216,1,0
2977,Delivery,Mon,29.4899426,40.8060134,7,6
2978,Delivery,Mon,29.3226024,40.8718241,1,9
2979,Delivery,Mon,29.1017399,41.011517,1,0
2980,Delivery,Mon,29.1108323,41.0232849,1,0
2981,Delivery,Mon,29.0931095,41.0132531,1,0
2982,Delivery,Mon,29.0908526,41.027062,1,0
2983,Delivery,Mon,29.4790654,40.7951431,1,6
2984,Delivery,Mon,29.4670877,40.7989412,1,6
2985,Delivery,Mon,29.2400499,41.0101209,1,3
2986,Delivery,Mon,29.2375102,41.0157425,1,3
2987,Delivery,Mon,29.2375965,41.0157688,1,3
2988,Delivery,Mon,29.1243256,41.0233727,1,0
2989,Delivery,Mon,29.1244865,41.0245063,1,0
2990,Delivery,Mon,29.3994285,40.8795357,2,1
2991,Delivery,Mon,29.3994712,40.8795956,1,1
2992,Delivery,Mon,29.1384302,40.9218563,2,7
2993,Delivery,Mon,29.1213515,40.9317003,1,7
2994,Delivery,Mon,29.2597342,40.8764007,1,2
2995,Delivery,Mon,29.2572866,40.8924774,1,2
2996,Delivery,Mon,29.296772,40.903921,1,8
2997,Delivery,Mon,29.2628901,40.8911068,1,2
2998,Delivery,Mon,29.2991258,40.8995151,1,8
2999,Delivery,Mon,29.2626521,40.8760319,1,2
3000,Delivery,Mon,29.276148,40.8719995,1,9
3012,Delivery,Mon,29.2441764,40.8885867,1,2
3013,Delivery,Mon,29.1067961,41.0250707,1,0
3014,Delivery,Mon,29.1068293,41.0252932,1,0
3015,Delivery,Mon,29.1069197,41.0253727,1,0
3016,Delivery,Mon,29.0877997,41.0256336,1,0
3017,Delivery,Mon,29.097668,41.0284123,1,0
3018,Delivery,Mon,29.0956575,41.0147763,1,0
3019,Delivery,Mon,29.286904,40.8965985,1,8
3020,Delivery,Mon,29.1313339,40.9335241,2,7
3021,Delivery,Mon,29.1361806,40.9322424,1,7
3022,Delivery,Mon,29.1978555,40.8905666,1,2
3023,Delivery,Mon,29.1518076,40.9332569,1,7
3024,Delivery,Mon,29.1685301,40.9327726,1,7
3025,Delivery,Mon,29.1430873,40.9405214,1,7
3026,Delivery,Mon,29.1454712,40.9376199,1,7
3027,Delivery,Mon,29.1711385,40.9325487,1,7
3028,Delivery,Mon,29.1396675,40.9692897,1,0
3029,Delivery,Mon,29.1454811,40.9541376,1,7
3030,Delivery,Mon,29.1906299,40.9556466,1,3
3031,Delivery,Mon,29.168054,40.9187403,1,7
3032,Delivery,Mon,29.1514812,40.9208088,1,7
3033,Delivery,Mon,29.1663872,40.9185234,1,7
3034,Delivery,Mon,29.3072135,40.8252561,1,9
3035,Delivery,Mon,29.307221,40.825236,1,9
3036,Delivery,Mon,29.1023393,40.9823913,1,0
3037,Delivery,Mon,29.1801606,40.9745183,1,3
3038,Pickup,Mon,29.1927807,41.0215696,1,3
3039,Delivery,Mon,29.4432674,40.7954796,1,6
3040,Delivery,Mon,29.4431886,40.7955229,1,6
3041,Delivery,Mon,29.2313906,40.9924155,1,3
3042,Delivery,Mon,29.4433197,40.7954229,1,6
3043,Delivery,Mon,29.4431168,40.7955473,1,6
3044,Delivery,Mon,29.4432229,40.7955491,1,6
3045,Delivery,Mon,29.1452695,41.0026776,1,0
3046,Delivery,Mon,29.364599,40.8539008,9,1
3047,Pickup,Mon,29.4667921,40.7970743,64,6
3070,Delivery,Mon,29.1793345,40.8898804,3,2
3086,Delivery,Mon,29.1930926,40.9878134,1,3
3087,Delivery,Mon,29.1874331,40.892599,1,2
3088,Delivery,Mon,29.1382912,40.9305864,1,7
3089,Delivery,Mon,29.1382948,40.9306023,1,7
3090,Delivery,Mon,29.101778,40.9550039,1,7
3091,Delivery,Mon,29.1121943,40.9513219,1,7
3092,Delivery,Mon,29.1521976,40.9412245,7,7
3093,Delivery,Mon,29.1155689,40.9516323,2,7
3094,Delivery,Mon,29.139552,41.0165212,1,0
3095,Delivery,Mon,29.2551051,40.969697,2,3
3096,Delivery,Mon,29.1703227,41.019142,1,3
3097,Delivery,Mon,29.1793136,41.0183704,1,3
3098,Delivery,Mon,29.1696133,41.0155866,1,3
3099,Delivery,Mon,29.1567164,40.9959422,1,0
3100,Delivery,Mon,29.5727307,40.849083,1,5
3101,Delivery,Mon,29.1751533,41.0249086,1,3
3102,Delivery,Mon,29.1299539,40.923058,3,7
3103,Delivery,Mon,29.1298893,40.9458179,2,7
3104,Delivery,Mon,29.1376312,40.9325761,1,7
3105,Delivery,Mon,29.1272962,40.9438996,1,7
3106,Delivery,Mon,29.1244804,40.9466726,1,7
3107,Delivery,Mon,29.1782817,40.9961297,1,3
3108,Delivery,Mon,29.1778278,40.9984911,1,3
3109,Delivery,Mon,29.1686828,41.0009052,1,3
3110,Delivery,Mon,29.1536004,41.002293,1,0
3111,Delivery,Mon,29.1355252,41.0084747,1,0
3112,Delivery,Mon,29.1525703,41.0019966,1,0
3113,Delivery,Mon,29.1379453,41.0076877,3,0
3114,Delivery,Mon,29.1403362,40.9933107,1,0
3115,Delivery,Mon,29.1374325,41.0035224,1,0
3116,Delivery,Mon,29.1293671,40.9997405,2,0
3117,Delivery,Mon,29.1802188,40.9042246,1,7
3118,Pickup,Mon,29.3110216,40.9271812,4,8
3119,Delivery,Mon,29.2998883,40.849925,1,9
3120,Pickup,Mon,29.3255664,40.9368333,2,8
3121,Delivery,Mon,29.2789884,40.8181687,1,9
3122,Delivery,Mon,29.2789918,40.8181715,1,9
3123,Delivery,Mon,29.314969,40.8172277,1,9
3124,Delivery,Mon,29.3149671,40.8172397,2,9
3125,Delivery,Mon,29.545857,40.8330304,1,5
3126,Delivery,Mon,29.1805317,40.9072963,1,7
3127,Delivery,Mon,29.2006404,41.0074728,1,3
3140,Delivery,Mon,29.2789943,40.8181626,1,9
3141,Delivery,Mon,29.2790017,40.8181729,2,9
3142,Delivery,Mon,29.1403575,40.9973895,1,0
3143,Delivery,Mon,29.1551506,41.0006916,3,0
3144,Pickup,Mon,29.2297117,40.9750713,276,3
3145,Delivery,Mon,29.5635494,40.8254703,1,5
3146,Pickup,Mon,29.1941127,40.9107986,11,2
3147,Pickup,Mon,29.2280548,40.8807217,4,2
3148,Pickup,Mon,29.1338388,41.0192215,24,0
3149,Pickup,Mon,29.1103003,40.9759682,1,0
3150,Pickup,Mon,29.138274,40.9305795,1,7
3151,Pickup,Mon,29.1487683,40.9265998,97,7
3152,Delivery,Mon,29.0869416,41.0056466,1,0
3153,Delivery,Mon,29.0853214,40.9905919,1,0
3154,Delivery,Mon,29.0799765,41.0008207,1,0
3155,Delivery,Mon,29.1423679,40.9278942,3,7
3156,Delivery,Mon,29.1014806,40.9727895,1,0
3157,Delivery,Mon,29.1104486,40.9786917,1,0
3158,Delivery,Mon,29.1064039,40.9787429,1,0
3159,Delivery,Mon,29.1090953,40.961954,1,0
3160,Delivery,Mon,29.1082588,40.9787628,2,0
3161,Delivery,Mon,29.1084688,40.9779973,1,0
3162,Delivery,Mon,29.1055327,40.9665866,16,0
3163,Delivery,Mon,29.1035689,40.9760398,1,0
3164,Delivery,Mon,29.1213012,40.9706202,1,0
3165,Delivery,Mon,29.1251949,40.9755093,1,0
3166,Delivery,Mon,29.1609656,41.0179878,1,0
3167,Delivery,Mon,29.1543175,41.0094959,1,0
3168,Delivery,Mon,29.1318524,40.9240822,2,7
3169,Delivery,Mon,29.2954853,40.8670296,1,9
3170,Delivery,Mon,29.2550204,40.9696703,4,3
3171,Delivery,Mon,29.1391089,40.9297715,1,7
3172,Delivery,Mon,29.1386072,40.9306886,1,7
3173,Delivery,Mon,29.2789755,40.8181648,1,9
3174,Delivery,Mon,29.278951,40.8181694,1,9
3175,Delivery,Mon,29.1850975,41.000045,1,3
3176,Delivery,Mon,29.1782245,41.003054,3,3
3177,Pickup,Mon,29.1239259,41.0232123,52,0
3178,Delivery,Mon,29.5642506,40.8592035,1,5
3179,Delivery,Mon,29.1677307,40.9023512,1,7
3180,Delivery,Mon,29.1549294,40.9124176,1,7
3181,Delivery,Mon,29.1663655,40.9094224,1,7
3182,Delivery,Mon,29.1607525,40.9116132,1,7
3183,Delivery,Mon,29.1254342,41.0258735,3,0
3184,Delivery,Mon,29.1254342,41.0258735,5,0
3185,Delivery,Mon,29.2267218,40.8794339,2,2
3186,Pickup,Mon,29.4668133,40.7970826,31,6
3187,Delivery,Mon,29.4215358,40.7968121,2,6
3188,Pickup,Mon,29.1253347,40.9476743,1,7
3189,Pickup,Mon,29.3150221,40.817198,6,9
3190,Pickup,Mon,29.3150909,40.8171553,15,9
3191,Pickup,Mon,29.4141981,40.8380608,1,6
3192,Pickup,Mon,29.4142131,40.8380751,1,6
3193,Pickup,Mon,29.466812,40.7970683,10,6
3194,Pickup,Mon,29.3150203,40.8171887,12,9
3195,Delivery,Mon,29.3645271,40.8429371,2,1
3196,Pickup,Mon,29.2338894,40.993646,5,3
3197,Pickup,Mon,29.1069004,41.0251731,46,0
3198,Delivery,Mon,29.5378732,40.7854473,2,5
3199,Pickup,Mon,29.1109877,40.9546491,1,7
3200,Delivery,Mon,29.08738,41.0251455,1,0
3201,Delivery,Mon,29.1648511,41.0135262,9,0
3202,Pickup,Mon,29.4431626,40.7954658,2,6
3203,Delivery,Mon,29.3103374,40.873897,1,9
3204,Delivery,Mon,29.1135352,41.0288022,1,0
3205,Delivery,Mon,29.1118122,41.0291419,1,0
3206,Delivery,Mon,29.0848455,41.028066,2,0
3207,Delivery,Mon,29.1177081,41.0381853,31,0
3208,Delivery,Mon,29.1162185,41.0285039,1,0
3209,Pickup,Mon,29.1069153,41.0253395,7,0
3210,Delivery,Mon,29.4394771,40.8377175,30,6
3211,Delivery,Mon,29.4476024,40.8338628,1,6
3212,Delivery,Mon,29.265405,40.88682,2,2
3213,Delivery,Mon,29.2628158,40.8783877,1,2
3214,Delivery,Mon,29.2700244,40.8655401,1,9
3215,Pickup,Mon,29.2315899,41.0363292,35,3
3216,Pickup,Mon,29.2055671,40.9001056,19,2
3217,Pickup,Mon,29.3662578,40.8532188,7,1
3218,Pickup,Mon,29.3974346,40.8308442,116,1
3228,Pickup,Mon,29.1566477,41.0039454,1,0
3229,Pickup,Mon,29.1401715,41.0004631,106,0
3230,Pickup,Mon,29.3028217,40.8621468,77,9
3231,Pickup,Mon,29.1382412,40.9305201,1,7
3232,Pickup,Mon,29.3338756,40.9878078,1,8
3233,Pickup,Mon,29.2934911,41.0057992,1,8
3234,Delivery,Mon,29.1333325,41.0254736,2,0
3235,Delivery,Mon,29.3476975,40.9202055,1,8
3262,Pickup,Mon,29.1239488,41.0232561,95,0
3263,Delivery,Mon,29.3149712,40.8172332,1,9
3264,Delivery,Mon,29.0965565,40.9993149,1,0
3265,Delivery,Mon,29.0988988,40.9999911,1,0
3271,Delivery,Mon,29.2766947,40.9439156,1,8
3272,Pickup,Mon,29.3160095,40.9089806,3,8
3274,Delivery,Mon,29.3189884,40.870366,1,9
3275,Delivery,Mon,29.1254342,41.010247,1,0
3276,Delivery,Mon,29.1834028,40.8898541,1,2
3277,Delivery,Mon,29.1897717,40.8963501,1,2
3278,Delivery,Mon,29.4099365,40.8805617,1,1
3279,Delivery,Mon,29.4099365,40.8805617,1,1
3280,Delivery,Mon,29.3888844,40.8682338,1,1
3281,Delivery,Mon,29.3161022,40.8686835,1,9
3282,Delivery,Mon,29.1382771,40.9305895,1,7
3283,Delivery,Mon,29.1382771,40.9305895,1,7
